구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균..당가.만원.,X3.3.당가.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,3년 평균 인구수,3년 평균 세대수,초중고현황,개발호재유무
계양구,계양동,인우,63.15,80,40,170,562.7,34.04,3,107,30.45,4,63,0,88417,33845,13,
계양구,계양동,한국,66.11,180,72,178,587.6,29.08,3,132,30.45,4,63,0,88417,33845,13,
계양구,계양동,한국,69.42,180,12,176,583.3,29.08,3,126,30.45,4,63,0,88417,33845,13,
계양구,계양동,한국,56.19,180,96,162,535.4,29.08,3,107,30.45,4,63,0,88417,33845,13,
계양구,계양동,한일,62.81,96,36,155,513.2,29.07,3,92,30.45,4,63,0,88417,33845,13,
계양구,계양동,한일,56.19,96,36,138,456,29.07,3,85,30.45,4,63,0,88417,33845,13,
계양구,효성동,경남1차,72.72,320,20,227,750.1,31.05,0,144,4.99,2,36,0,62311,23066,10,
계양구,효성동,경남1차,62.81,320,300,227,750,31.05,0,135,4.99,2,36,0,62311,23066,10,
계양구,효성동,경남2차,62.81,156,108,215,710.5,28.07,0,131,4.99,2,36,0,62311,23066,10,
계양구,효성동,경남2차,72.72,156,48,213,704.6,28.07,0,123,4.99,2,36,0,62311,23066,10,
계양구,효성동,금호어울림,76.21,410,147,302,997.7,13.04,0,256,4.99,2,36,0,62311,23066,10,
계양구,효성동,금호어울림,99.97,410,14,273,901.1,13.04,0,235,4.99,2,36,0,62311,23066,10,
계양구,효성동,금호어울림,108.31,410,183,259,854.6,13.04,0,217,4.99,2,36,0,62311,23066,10,
계양구,효성동,금호어울림,148.76,410,6,229,755.6,13.04,0,178,4.99,2,36,0,62311,23066,10,
계양구,효성동,금호어울림,161.67,410,60,216,715.7,13.04,0,161,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울1차,69.42,460,70,166,547.6,33.05,0,113,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울2차,62.81,775,5,171,565.8,32,0,111,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울2차,56.19,775,190,166,547.1,32,0,108,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울2차,66.11,775,50,163,537.5,32,0,107,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울3차,99.17,542,22,222,733.4,25.04,0,101,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울3차,102.66,542,432,180,595.7,25.04,0,111,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울3차,102.66,542,88,180,595.7,25.04,0,106,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울5차,79.33,648,260,255,843.8,24,0,93,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울5차,109.09,648,388,220,727.3,24,0,86,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울6차,79.33,370,224,246,812.6,23.06,0,187,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울6차,105.78,370,126,225,742.2,23.06,0,151,4.99,2,36,0,62311,23066,10,
계양구,효성동,뉴서울6차,99.17,370,20,217,716.7,23.06,0,151,4.99,2,36,0,62311,23066,10,
계양구,효성동,대림,79.33,298,125,265,875.1,19.04,0,217,4.99,2,36,0,62311,23066,10,
계양구,효성동,대림,105.78,298,137,251,828.2,19.04,0,183,4.99,2,36,0,62311,23066,10,
계양구,효성동,대림,109.09,298,36,243,803,19.04,0,202,4.99,2,36,0,62311,23066,10,
계양구,효성동,대산,85.95,131,33,215,711.5,15.09,0,182,4.99,2,36,0,62311,23066,10,
계양구,효성동,대산,76.03,131,47,204,673.9,15.09,0,175,4.99,2,36,0,62311,23066,10,
계양구,효성동,대산,112.39,131,35,200,661.8,15.09,0,221,4.99,2,36,0,62311,23066,10,
계양구,효성동,대산,79.33,131,16,195,645.9,15.09,0,194,4.99,2,36,0,62311,23066,10,
계양구,효성동,대신,62.81,120,18,167,552.6,29.06,0,188,4.99,2,36,0,62311,23066,10,
계양구,효성동,동서,62.81,50,50,167,552.6,37.02,0,129,4.99,2,36,0,62311,23066,10,
계양구,효성동,동아,59.5,270,145,189,625,32.07,0,125,4.99,2,36,0,62311,23066,10,
계양구,효성동,동아,72.72,270,125,172,568.2,32.07,0,122,4.99,2,36,0,62311,23066,10,
계양구,효성동,두산,79.33,957,390,265,875.1,21.09,0,120,4.99,2,36,0,62311,23066,10,
계양구,효성동,두산,79.33,957,15,265,875.1,21.09,0,90,4.99,2,36,0,62311,23066,10,
계양구,효성동,두산,109.09,957,16,236,780.3,21.09,0,86,4.99,2,36,0,62311,23066,10,
계양구,효성동,두산,109.09,957,406,236,780.3,21.09,0,84,4.99,2,36,0,62311,23066,10,
계양구,효성동,두산,109.09,957,34,236,780.3,21.09,0,120,4.99,2,36,0,62311,23066,10,
계양구,효성동,두산,138.84,957,96,220,726.2,21.09,0,109,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,59.5,350,50,181,597.3,34,0,214,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,62.81,350,40,179,592.1,34,0,214,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,62.81,350,20,179,592.1,34,0,193,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,62.81,350,10,179,592.1,34,0,193,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,62.81,350,100,179,592.1,34,0,193,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,62.81,350,100,179,592.1,34,0,173,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,62.81,350,20,179,592.1,34,0,95,4.99,2,36,0,62311,23066,10,
계양구,효성동,롯데,69.42,350,10,169,559.5,34,0,91,4.99,2,36,0,62311,23066,10,
계양구,효성동,미도,49.58,205,5,182,600.1,33.11,0,89,4.99,2,36,0,62311,23066,10,
계양구,효성동,미도,76.03,205,70,164,543.5,33.11,0,88,4.99,2,36,0,62311,23066,10,
계양구,효성동,백영,85.95,208,133,209,692.3,22.07,0,86,4.99,2,36,0,62311,23066,10,
계양구,효성동,백영,89.25,208,75,202,666.7,22.07,0,154,4.99,2,36,0,62311,23066,10,
계양구,효성동,삼보,82.64,135,15,194,640,34.01,0,148,4.99,2,36,0,62311,23066,10,
계양구,효성동,삼보,89.25,135,40,190,629.7,34.01,0,111,4.99,2,36,0,62311,23066,10,
계양구,효성동,삼보,92.56,135,5,189,625,34.01,0,95,4.99,2,36,0,62311,23066,10,
계양구,효성동,삼보,85.95,135,25,186,615.4,34.01,0,95,4.99,2,36,0,62311,23066,10,
계양구,효성동,삼보,95.86,135,5,183,603.5,34.01,0,92,4.99,2,36,0,62311,23066,10,
계양구,효성동,삼보,79.33,135,40,176,583.4,34.01,0,91,4.99,2,36,0,62311,23066,10,
계양구,효성동,삼보,99.17,135,5,176,583.4,34.01,0,89,4.99,2,36,0,62311,23066,10,
계양구,효성동,새사미,72.72,280,140,172,568.2,33.11,0,87,4.99,2,36,0,62311,23066,10,
계양구,효성동,새사미,62.81,280,140,159,526.3,33.11,0,112,4.99,2,36,0,62311,23066,10,
계양구,효성동,서광,82.64,140,30,175,580,35.01,0,112,4.99,2,36,0,62311,23066,10,
계양구,효성동,서광,76.03,140,110,164,543.5,35.01,0,85,4.99,2,36,0,62311,23066,10,
계양구,효성동,성지,79.33,98,18,189,625.1,25.02,0,106,4.99,2,36,0,62311,23066,10,
계양구,효성동,신진,82.64,285,130,163,540,34,0,102,4.99,2,36,0,62311,23066,10,
계양구,효성동,신진,95.86,285,5,162,534.5,34,0,98,4.99,2,36,0,62311,23066,10,
계양구,효성동,신진,66.11,285,80,159,525,34,0,96,4.99,2,36,0,62311,23066,10,
계양구,효성동,신한,79.33,324,160,227,750.1,21.11,0,164,4.99,2,36,0,62311,23066,10,
계양구,효성동,신한,109.09,324,164,211,697,21.11,0,156,4.99,2,36,0,62311,23066,10,
계양구,효성동,유승그린,82.64,279,279,218,720,22.01,0,188,4.99,2,36,0,62311,23066,10,
계양구,효성동,유승와이드빌,85.74,350,350,227,751.8,16.04,0,181,4.99,2,36,0,62311,23066,10,
계양구,효성동,중앙,72.72,168,114,165,545.5,29.01,0,113,4.99,2,36,0,62311,23066,10,
계양구,효성동,중앙,79.33,168,6,164,541.7,29.01,0,110,4.99,2,36,0,62311,23066,10,
계양구,효성동,중앙,56.19,168,42,160,529.5,29.01,0,103,4.99,2,36,0,62311,23066,10,
계양구,효성동,중앙,62.81,168,6,159,526.3,29.01,0,98,4.99,2,36,0,62311,23066,10,
계양구,효성동,중앙하이츠,109.09,375,164,225,742.4,22.01,0,174,4.99,2,36,0,62311,23066,10,
계양구,효성동,중앙하이츠,79.33,375,194,224,739.7,22.01,0,164,4.99,2,36,0,62311,23066,10,
계양구,효성동,중앙하이츠,115.7,375,17,220,728.6,22.01,0,158,4.99,2,36,0,62311,23066,10,
계양구,효성동,태산,79.33,1178,524,243,802.2,21.01,0,183,4.99,2,36,0,62311,23066,10,
계양구,효성동,태산,109.09,1178,654,218,719.7,21.01,0,160,4.99,2,36,0,62311,23066,10,
계양구,효성동,풍림,79.33,342,130,287,948,21.02,0,249,4.99,2,36,0,62311,23066,10,
계양구,효성동,풍림,105.78,342,156,277,914.1,21.02,0,232,4.99,2,36,0,62311,23066,10,
계양구,효성동,풍림,142.14,342,40,241,796.6,21.02,0,201,4.99,2,36,0,62311,23066,10,
계양구,효성동,풍림,185.12,342,8,226,745.6,21.02,0,181,4.99,2,36,0,62311,23066,10,
계양구,효성동,풍림,135.53,342,6,220,725.7,21.02,0,173,4.99,2,36,0,62311,23066,10,
계양구,효성동,풍림,238.01,342,2,217,718.8,21.02,0,143,4.99,2,36,0,62311,23066,10,
계양구,효성동,하나,79.33,498,250,236,781.3,22.02,0,183,4.99,2,36,0,62311,23066,10,
계양구,효성동,하나,105.78,498,176,222,734.4,22.02,0,170,4.99,2,36,0,62311,23066,10,
계양구,효성동,하나,128.92,498,72,202,666.7,22.02,0,147,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대1차,91,874,237,242,799.2,27.01,0,209,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대1차,108.61,874,517,230,760.9,27.01,0,184,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대1차,165.87,874,120,211,697.6,27.01,0,148,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대2차,105.78,340,240,234,773.5,26,0,199,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대2차,165.29,340,100,194,640,26,0,148,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대3차,76.03,374,36,243,804.4,26.01,0,200,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대3차,109.09,374,266,234,772.7,26.01,0,183,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대3차,92.56,374,72,232,767.9,26.01,0,178,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대4차,76.03,919,375,270,891.3,23,0,227,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대4차,109.09,919,394,266,878.8,23,0,217,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대4차,109.09,919,25,252,833.3,23,0,206,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대4차,76.03,919,25,243,804.4,23,0,206,4.99,2,36,0,62311,23066,10,
계양구,효성동,현대4차,175.2,919,100,200,660.4,23,0,137,4.99,2,36,0,62311,23066,10,
계양구,계양동,박촌역한양수자인,80.09,376,85,309,1021.6,7,3,234,30.45,4,63,0,88417,33845,13,
계양구,계양동,박촌역한양수자인,113.69,376,133,286,945,7,3,194,30.45,4,63,0,88417,33845,13,
계양구,계양동,박촌역한양수자인,114.01,376,103,285,942.4,7,3,193,30.45,4,63,0,88417,33845,13,
계양구,계양동,박촌역한양수자인,159.95,376,55,259,857.7,7,3,156,30.45,4,63,0,88417,33845,13,
계양구,계양동,아주,69.42,480,204,191,631,27.08,3,145,30.45,4,63,0,88417,33845,13,
계양구,계양동,아주,79.33,480,36,189,625.1,27.08,3,140,30.45,4,63,0,88417,33845,13,
계양구,계양동,아주,72.72,480,240,182,602.3,27.08,3,134,30.45,4,63,0,88417,33845,13,
계양구,계양동,풍림아이원,82.33,207,16,310,1023.9,13.01,3,267,30.45,4,63,0,88417,33845,13,
계양구,계양동,풍림아이원,106.44,207,191,263,869.6,13.01,3,235,30.45,4,63,0,88417,33845,13,
계양구,계양동,한화꿈에그린,82.64,670,140,321,1060.1,13.01,3,284,30.45,4,63,0,88417,33845,13,
계양구,계양동,한화꿈에그린,105.78,670,530,293,968.8,13.01,3,251,30.45,4,63,0,88417,33845,13,
계양구,계양동,계양벽산블루밍,113.22,138,86,265,875.9,9.02,3,208,30.45,4,63,0,88417,33845,13,
계양구,계양동,계양벽산블루밍,116.56,138,12,257,850.8,9.02,3,202,30.45,4,63,0,88417,33845,13,
계양구,계양동,계양벽산블루밍,137.37,138,39,258,854.3,9.02,3,178,30.45,4,63,0,88417,33845,13,
계양구,계양동,계양벽산블루밍,138.31,138,1,257,848.5,9.02,3,177,30.45,4,63,0,88417,33845,13,
계양구,계양동,신동아,76.03,1192,536,260,858.7,21.09,3,217,30.45,4,63,0,88417,33845,13,
계양구,계양동,신동아,105.78,1192,560,215,711,21.09,3,187,30.45,4,63,0,88417,33845,13,
계양구,계양동,신동아,135.53,1192,96,199,658.6,21.09,3,155,30.45,4,63,0,88417,33845,13,
계양구,계양동,동양우남푸르미아,109.74,158,74,305,1009.2,7,3,241,30.45,4,63,0,88417,33845,13,
계양구,계양동,동양우남푸르미아,110.3,158,42,304,1004,7,3,240,30.45,4,63,0,88417,33845,13,
계양구,계양동,동양우남푸르미아,110.36,158,42,304,1003.5,7,3,240,30.45,4,63,0,88417,33845,13,
계양구,계양동,동양지구휴먼빌,110.64,466,317,276,911.3,11.02,3,235,30.45,4,63,0,88417,33845,13,
계양구,계양동,동양지구휴먼빌,142.86,466,149,252,833,11.02,3,206,30.45,4,63,0,88417,33845,13,
계양구,계양동,한진해모로,78.99,478,478,348,1150.9,12.05,3,269,30.45,4,63,0,88417,33845,13,
계양구,작전서운동,경남아너스빌,130.93,255,180,309,1022.6,11.03,0,225,3.79,4,23,0,33228,12215,5,
계양구,작전서운동,경남아너스빌,162.91,255,75,292,963.9,11.03,0,206,3.79,4,23,0,33228,12215,5,
계양구,작전서운동,임광그대家,112.62,355,92,329,1086.1,9.02,0,258,3.79,4,23,0,33228,12215,5,
계양구,작전서운동,임광그대家,112.79,355,45,328,1084.4,9.02,0,257,3.79,4,23,0,33228,12215,5,
계양구,작전서운동,임광그대家,112.79,355,26,328,1084.4,9.02,0,257,3.79,4,23,0,33228,12215,5,
계양구,작전서운동,임광그대家,144.84,355,97,283,935.8,9.02,0,221,3.79,4,23,0,33228,12215,5,
계양구,작전서운동,임광그대家,144.86,355,95,283,935.6,9.02,0,221,3.79,4,23,0,33228,12215,5,
계양구,계산동,계산주공,69.42,1140,270,299,988.1,27.08,2,246,4.55,5,91,1,84796,34699,17,
계양구,계산동,계산주공,56.19,1140,270,289,956,27.08,2,246,4.55,5,91,1,84796,34699,17,
계양구,계산동,계산주공,52.89,1140,1,288,953.2,27.08,2,246,4.55,5,91,1,84796,34699,17,
계양구,계산동,계산주공,52.89,1140,60,288,953.2,27.08,2,245,4.55,5,91,1,84796,34699,17,
계양구,계산동,계산주공,52.89,1140,299,288,953.2,27.08,2,236,4.55,5,91,1,84796,34699,17,
계양구,계산동,계산주공,72.72,1140,180,285,943.3,27.08,2,234,4.55,5,91,1,84796,34699,17,
계양구,계산동,계산주공,59.5,1140,60,273,902.8,27.08,2,227,4.55,5,91,1,84796,34699,17,
계양구,계산동,극동,99.17,629,30,272,900,33.05,2,163,4.55,5,91,1,84796,34699,17,
계양구,계산동,극동,62.81,629,240,247,815.8,33.05,2,146,4.55,5,91,1,84796,34699,17,
계양구,계산동,극동,85.95,629,160,244,807.7,33.05,2,143,4.55,5,91,1,84796,34699,17,
계양구,계산동,극동,69.42,629,139,241,797.6,33.05,2,133,4.55,5,91,1,84796,34699,17,
계양구,계산동,극동,49.58,629,60,232,766.8,33.05,2,126,4.55,5,91,1,84796,34699,17,
계양구,계산동,기산,92.56,142,66,221,732.2,22.05,2,175,4.55,5,91,1,84796,34699,17,
계양구,계산동,기산,82.64,142,76,221,730,22.05,2,173,4.55,5,91,1,84796,34699,17,
계양구,계산동,뉴서울,79.33,92,23,227,750.1,25,2,186,4.55,5,91,1,84796,34699,17,
계양구,계산동,뉴서울,69.42,92,46,216,714.3,25,2,175,4.55,5,91,1,84796,34699,17,
계양구,계산동,뉴서울,95.86,92,23,203,672.5,25,2,166,4.55,5,91,1,84796,34699,17,
계양구,계산동,동남(55-1),56.19,336,84,213,703,28.05,2,160,4.55,5,91,1,84796,34699,17,
계양구,계산동,동남(55-1),79.33,336,60,208,687.6,28.05,2,158,4.55,5,91,1,84796,34699,17,
계양구,계산동,동남(55-1),72.72,336,48,203,670.5,28.05,2,151,4.55,5,91,1,84796,34699,17,
계양구,계산동,동남(55-1),69.42,336,144,202,666.7,28.05,2,144,4.55,5,91,1,84796,34699,17,
계양구,계산동,"삼보1,2차",72.72,474,36,220,727.3,31.02,2,120,4.55,5,91,1,84796,34699,17,
계양구,계산동,"삼보1,2차",56.19,474,360,218,720.7,31.02,2,167,4.55,5,91,1,84796,34699,17,
계양구,계산동,"삼보1,2차",62.81,474,72,215,710.5,31.02,2,160,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼보3차,56.19,366,60,214,706,30.01,2,158,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼보3차,66.11,366,180,212,700.1,30.01,2,143,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼보3차,79.33,366,6,205,677.2,30.01,2,167,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼보3차,76.03,366,120,204,673.9,30.01,2,166,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼천리,66.11,460,30,234,775.1,32.06,2,164,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼천리,62.81,460,100,231,763.2,32.06,2,160,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼천리,59.5,460,80,223,736.2,32.06,2,136,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼천리,56.19,460,80,209,691.3,32.06,2,135,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼천리,49.58,460,90,205,676.8,32.06,2,126,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼천리,52.89,460,80,203,671.9,32.06,2,120,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼환1차,79.33,276,84,246,812.6,29,2,174,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼환1차,69.42,276,84,238,785.7,29,2,173,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼환1차,89.25,276,108,235,777.8,29,2,170,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼환2차,79.33,144,2,243,802.2,29,2,176,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼환2차,79.33,144,40,243,802.2,29,2,176,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼환2차,89.25,144,60,241,796.4,29,2,174,4.55,5,91,1,84796,34699,17,
계양구,계산동,삼환2차,69.42,144,42,223,738.1,29,2,166,4.55,5,91,1,84796,34699,17,
계양구,계산동,서해3차,79.33,498,252,202,666.7,27.04,2,164,4.55,5,91,1,84796,34699,17,
계양구,계산동,서해3차,76.03,498,204,197,652.2,27.04,2,158,4.55,5,91,1,84796,34699,17,
계양구,계산동,세경,69.42,80,80,205,678.6,34.06,2,156,4.55,5,91,1,84796,34699,17,
계양구,계산동,신도브래뉴,115.84,481,40,302,998.8,13.07,2,151,4.55,5,91,1,84796,34699,17,
계양구,계산동,신도브래뉴,79.63,481,234,298,986,13.07,2,151,4.55,5,91,1,84796,34699,17,
계양구,계산동,신도브래뉴,105.49,481,207,280,924.5,13.07,2,251,4.55,5,91,1,84796,34699,17,
계양구,계산동,영남,72.72,360,60,206,681.9,28,2,229,4.55,5,91,1,84796,34699,17,
