구시군,읍면동,아파트명,평균매매가 제곱미터당(만원),분양면적,단지세대수,개별세대수,노후도,역세권점수,전세평균제곱미터당(만원),토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,평균 인구수,평균 세대수,교육시설 수,개발호재유무,혼인건수3년평균
서구,연희동,광명18차,230,79.33,299,65,20.02,1,189,9.5,3,38,1,45046,18754,13,0,234
서구,연희동,광명18차,215,105.78,299,212,20.02,1,170,9.5,3,38,1,45046,18754,13,0,234
서구,연희동,광명18차,185,165.29,299,22,20.02,1,112,9.5,3,38,1,45046,18754,13,0,234
서구,연희동,경남,227,79.33,232,72,20.01,1,195,9.5,3,38,1,45046,18754,13,0,234
서구,연희동,경남,220,102.47,232,79,20.01,1,161,9.5,3,38,1,45046,18754,13,0,234
서구,연희동,경남,206,109.09,232,81,20.01,1,156,9.5,3,38,1,45046,18754,13,0,234
서구,청라동,광명메이루즈,343,107.83,263,56,7.1,1,255,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,광명메이루즈,337,109.8,263,56,7.1,1,250,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,광명메이루즈,334,110.86,263,151,7.1,1,248,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,동양엔파트4단지(A26),357,145.66,256,14,7.04,1,206,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,동양엔파트4단지(A26),357,145.81,256,15,7.04,1,280,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,동양엔파트4단지(A26),352,147.62,256,110,7.04,1,277,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,동양엔파트4단지(A26),351,148.24,256,14,7.04,1,234,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,동양엔파트4단지(A26),332,146.102,256,60,7.04,1,233,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,동양엔파트4단지(A26),330,147.181,256,15,7.04,1,220,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,동양엔파트4단지(A26),329,147.241,256,28,7.04,1,222,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,린스트라우스,396,135.72,590,145,5.04,1,221,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,린스트라우스,392,137.17,590,138,5.04,1,248,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,린스트라우스,383,164.46,590,149,5.04,1,243,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,린스트라우스,382,165.12,590,80,5.04,1,219,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,린스트라우스,371,182.02,590,78,5.04,1,216,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,반도유보라1차,332,126.67,174,30,7.02,1,211,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,반도유보라1차,329,127.56,174,58,7.02,1,210,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,반도유보라2차,344,130.75,754,144,6.04,1,209,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,반도유보라2차,344,130.97,754,206,6.04,1,253,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,제일풍경채(A11),347,132.4,1071,150,6.08,1,252,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,제일풍경채(A11),343,134.02,1071,276,6.08,1,252,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,제일풍경채(A11),332,149.05,1071,112,6.08,1,265,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,제일풍경채(A11),330,150.07,1071,343,6.08,1,265,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,제일풍경채(A11),329,150.54,1071,115,6.08,1,235,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,중흥S-클래스(261-267동),332,143.11,476,180,8.03,1,227,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,중흥S-클래스(261-267동),329,144.53,476,58,8.03,1,215,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라LH,334,100.22,1767,54,7.03,1,214,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,362,127.02,879,192,7,1,264,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,359,158.89,879,90,7,1,242,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,358,131.23,879,92,7,1,242,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,353,161.25,879,90,7,1,242,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,352,161.75,879,84,7,1,241,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,345,146.48,879,84,7,1,224,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,345,146.56,879,200,7,1,217,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라SKVIEW,342,152.01,879,44,7,1,225,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라더샵레이크파크,442,142.47,766,53,5.08,1,221,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라더샵레이크파크,437,144.22,766,338,5.08,1,218,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라더샵레이크파크,437,183.22,766,107,5.08,1,218,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라더샵레이크파크,423,133.59,766,266,5.08,1,211,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라동양엔파트,337,146.78,564,82,6.04,1,211,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라동양엔파트,337,146.95,564,150,6.04,1,211,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라동양엔파트,337,147.07,564,90,6.04,1,210,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라동양엔파트,336,147.44,564,85,6.04,1,209,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라동양엔파트,334,148.06,564,69,6.04,1,209,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라동양엔파트,334,148.06,564,88,6.04,1,235,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라롯데캐슬,391,144.56,828,184,5.1,1,223,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라롯데캐슬,371,159.11,828,114,5.1,1,223,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라롯데캐슬,371,159.11,828,114,5.1,1,223,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라롯데캐슬,370,159.43,828,176,5.1,1,209,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라롯데캐슬,348,177.98,828,240,5.1,1,242,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라상록힐스테이트,330,153,244,50,6.08,1,242,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라상록힐스테이트,329,153.39,244,86,6.08,1,240,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라엑슬루타워,332,126.5,616,104,7,1,240,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라엑슬루타워,331,149.51,616,208,7,1,235,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라우미린,350,111.37,200,85,7.02,1,235,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라우미린,349,111.69,200,48,7.02,1,224,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라우미린,347,112.41,200,67,7.02,1,223,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,344,123.5,884,16,8.06,1,221,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,344,123.63,884,56,8.06,1,221,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,338,145,884,66,8.06,1,220,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,337,145.57,884,108,8.06,1,238,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,335,131.24,884,96,8.06,1,238,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,333,147.33,884,132,8.06,1,213,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,333,147.34,884,40,8.06,1,209,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라자이,332,147.77,884,222,8.06,1,208,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라푸르지오,416,187.38,751,108,5.09,1,209,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라푸르지오,412,157.83,751,108,5.09,1,237,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라푸르지오,397,125.9,751,133,5.09,1,236,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라푸르지오,396,126.14,751,125,5.09,1,228,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라푸르지오,390,151.14,751,276,5.09,1,221,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한라비발디,359,130.9,992,138,7.02,1,220,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한라비발디,357,131.59,992,168,7.02,1,264,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한라비발디,352,145.04,992,132,7.02,1,263,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한라비발디,351,145.32,992,258,7.02,1,240,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한라비발디,351,171.04,992,96,7.02,1,236,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한라비발디,349,171.82,992,100,7.02,1,235,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한라비발디,347,146.96,992,100,7.02,1,208,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한화꿈에그린,348,130.88,1172,305,6.09,1,228,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한화꿈에그린,346,131.41,1172,144,6.09,1,228,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라한화꿈에그린,342,178.35,1172,116,6.09,1,227,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라호반베르디움,358,111.66,2134,508,6.05,1,227,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라호반베르디움,358,111.82,2134,500,6.05,1,285,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라호반베르디움,356,112.25,2134,776,6.05,1,280,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라호반베르디움,356,112.42,2134,350,6.05,1,280,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라힐데스하임,410,84.21,1284,240,7.05,1,278,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라힐데스하임,402,85.81,1284,352,7.05,1,208,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라힐데스하임,402,85.81,1284,344,7.05,1,207,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라힐데스하임,400,86.2,1284,348,7.05,1,259,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라힐스테이트,345,113.09,224,108,6.08,1,226,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,청라힐스테이트,343,113.63,224,116,6.08,1,222,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,한양수자인(A38),337,129.13,566,138,7,1,222,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움,382,111.22,745,490,7.1,1,234,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움,378,112.37,745,255,7.1,1,231,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움(20B),339,113.52,620,168,7.02,1,255,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움(20B),338,113.81,620,168,7.02,1,255,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움(20B),337,114.18,620,226,7.02,1,254,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움(20B),337,114.41,620,58,7.02,1,253,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움영무예다음,388,79.86,1051,422,7.07,1,313,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움영무예다음,388,79.86,1051,207,7.07,1,313,2.28,3,63,2,87914,28647,9,1,234
서구,청라동,호반베르디움영무예다음,383,81.03,1051,422,7.07,1,309,2.28,3,63,2,87914,28647,9,1,234
연수구,연수동,경남,289,89.25,620,246,25.07,2,261,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,경남,269,105.78,620,374,25.07,2,232,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대동,309,72.72,768,384,25.07,2,248,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대동,297,95.86,768,384,25.07,2,245,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대림,315,79.33,640,240,25.07,2,280,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대림,267,105.78,640,400,25.07,2,232,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대명,227,105.78,108,54,25.05,2,194,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대명,199,125.62,108,54,25.05,2,171,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대우1차,229,122.31,390,270,26.06,2,200,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,대우1차,204,152.06,390,120,26.06,2,171,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,동남,209,112.39,420,210,24.09,2,187,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,동남,202,128.92,420,150,24.09,2,163,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,동남,185,148.76,420,60,24.09,2,141,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,문남마을,269,59.5,400,400,24,2,235,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,성일,255,52.89,414,192,24.02,2,199,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,성일,215,82.64,414,222,24.02,2,175,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,세경,252,69.42,567,495,21.04,2,230,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,세경,248,46.28,567,72,21.04,2,216,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,솔밭마을,252,69.42,1200,1200,25.07,2,202,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수시영1차,258,39.66,1370,1000,26.07,2,202,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수시영1차,239,62.81,1370,150,26.07,2,195,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수시영1차,234,69.42,1370,220,26.07,2,191,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수푸르지오2단지,389,169.36,110,54,7.07,2,162,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수푸르지오2단지,372,162.76,110,54,7.07,2,169,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수푸르지오3단지,367,175.32,102,17,7.07,2,151,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수푸르지오3단지,336,130.24,102,33,7.07,2,188,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수푸르지오3단지,329,146.23,102,17,7.07,2,181,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,연수푸르지오3단지,300,113.82,102,33,7.07,2,215,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,영남,237,99.17,622,286,26,2,202,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,영남,237,99.17,622,336,26,2,202,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우성1차,249,125.62,1088,714,23,2,215,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우성1차,228,161.98,1088,178,23,2,189,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우성1차,227,158.67,1088,72,23,2,185,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우성1차,201,191.73,1088,124,23,2,164,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우성2차,321,79.33,2044,888,23.08,2,290,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우성2차,316,56.19,2044,528,23.08,2,271,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우성2차,270,109.09,2044,628,23.08,2,243,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,우주,188,109.09,230,230,26.06,2,156,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,유천,268,79.33,788,234,25.03,2,221,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,유천,232,105.78,788,554,25.03,2,182,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,인향,193,109.09,220,220,26.06,2,160,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,주공2단지,265,59.5,960,240,26.06,2,235,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,주공2단지,244,72.72,960,720,26.06,2,217,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,주공3단지,256,59.5,1170,1170,25.01,2,214,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,태경,188,109.09,220,220,26.05,2,160,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,태산,239,105.78,420,420,25,2,189,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,풍림1차,273,85.95,769,164,26.09,2,250,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,풍림1차,246,102.47,769,270,26.09,2,229,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,풍림1차,246,102.47,769,335,26.09,2,229,1.52,10,56,1,66475,28753,11,0,131
연수구,연수동,효정,215,102.47,312,312,25,2,181,1.52,10,56,1,66475,28753,11,0,131
연수구,송도동,더샵엑스포9단지,469,105.47,520,48,9.03,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린스퀘어,468,85.42,1516,45,4.09,6,299,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린스퀘어,453,112.67,1516,39,4.09,6,321,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린스퀘어,452,112.75,1516,370,4.09,6,308,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린스퀘어,450,113.41,1516,45,4.09,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린스퀘어,445,114.48,1516,300,4.09,6,319,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린애비뉴7단지,445,114.57,474,104,6.05,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린애비뉴8단지,446,114.43,540,90,6.05,6,310,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크1차(D16),506,85.95,736,102,4.03,6,310,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크1차(D16),476,112.39,736,240,4.03,6,310,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크1차(D16),464,99.17,736,102,4.03,6,300,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크1차(D16),460,115.7,736,188,4.03,6,312,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크1차(D16),439,132.23,736,104,4.03,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),501,154.74,665,43,4.03,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),480,110.98,665,126,4.03,6,310,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),479,111.24,665,62,4.03,6,309,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),470,113.26,665,156,4.03,6,308,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),468,150.58,665,62,4.03,6,349,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),458,129.82,665,124,4.03,6,333,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크2차(D11),452,101.78,665,92,4.03,6,318,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),531,150.59,780,62,3.02,6,307,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),526,152.02,780,63,3.02,6,355,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),518,154.53,780,65,3.02,6,346,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),496,131.02,780,64,3.02,6,331,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),495,131.3,780,61,3.02,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),489,111.47,780,31,3.02,6,313,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),486,112.04,780,195,3.02,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵그린워크3차(D18),484,112.55,780,239,3.02,6,310,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,679,184.11,692,57,3.04,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,556,157.24,692,113,3.04,6,320,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,527,113.91,692,28,3.04,6,318,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,525,114.27,692,56,3.04,6,365,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,521,115.16,692,352,3.04,6,362,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰21단지,506,96.83,692,84,3.04,6,356,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,679,184.19,691,56,3.04,6,332,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,524,157.31,691,113,3.04,6,331,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,505,113.91,691,28,3.04,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,503,114.27,691,56,3.04,6,312,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,499,115.16,691,352,3.04,6,311,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰22단지,454,96.83,691,84,3.04,6,420,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,684,182.71,478,56,3.04,6,407,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,525,157.02,478,59,3.04,6,299,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,504,114.13,478,66,3.04,6,407,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,503,114.34,478,66,3.04,6,397,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,499,115.15,478,166,3.04,6,305,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵마스터뷰23단지,458,96.09,478,64,3.04,6,410,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,601,239.64,729,42,8.01,6,398,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,570,228.18,729,43,8.01,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,540,203.78,729,21,8.01,6,386,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,539,204.22,729,22,8.01,6,380,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,509,167.97,729,43,8.01,6,379,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,484,171.99,729,84,8.01,6,373,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,439,143.54,729,212,8.01,6,349,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크I,437,154.3,729,43,8.01,6,342,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크Ⅱ,478,183.1,632,36,7.04,6,340,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵센트럴파크Ⅱ,477,181.45,632,44,7.04,6,358,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,631,412.01,1596,2,9.11,6,355,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,625,399.82,1596,2,9.11,6,307,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,571,305.48,1596,8,9.11,6,305,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,561,310.87,1596,8,9.11,6,329,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,561,321.05,1596,8,9.11,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,508,226.52,1596,52,9.11,6,343,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵퍼스트월드,458,218.15,1596,52,9.11,6,325,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도더샵하버뷰13단지,456,191.72,553,62,7.08,6,324,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도롯데캐슬,452,113.95,643,21,6.01,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도롯데캐슬,451,114.13,643,22,6.01,6,435,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도롯데캐슬,449,114.63,643,43,6.01,6,410,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,627,195.25,551,82,3.06,6,409,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,581,116.58,551,74,3.06,6,365,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,581,116.7,551,186,3.06,6,364,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,566,131.16,551,38,3.06,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도센트럴파크푸르지오,565,131.36,551,159,3.06,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,475,115.7,999,12,3.03,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,466,117.9,999,22,3.03,6,317,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,466,117.9,999,328,3.03,6,300,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,466,117.96,999,24,3.03,6,316,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,465,118.29,999,166,3.03,6,313,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,465,118.29,999,12,3.03,6,309,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도아트윈푸르지오,438,148.24,999,178,3.03,6,309,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티1단지,466,134.14,980,3,10.1,6,308,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티1단지,442,107.45,980,42,10.1,6,306,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티1단지,439,108.31,980,105,10.1,6,304,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티2단지,446,107.69,798,25,11.03,6,349,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티2단지,442,108.56,798,102,11.03,6,346,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티2단지,439,134.46,798,7,11.03,6,325,9.7,8,95,6,116156,38035,22,1,131
