구시군,읍면동,아파트명,분양면적,단지세대수,개별세대수,평균매매가.제곱미터당.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,X3년.평균.인구수,X3년.평균.세대수,초중고현황,개발호재유무,혼인건수3년평균
계양구,계산동,지산그라띠아,82.18,137,48,231,15.05,2,182,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,지산그라띠아,50.76,137,10,192,15.05,2,176,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,59.5,408,36,208,28.05,2,167,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,69.42,408,72,202,28.05,2,170,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,52.89,408,119,199,28.05,2,170,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,52.89,408,1,199,28.05,2,166,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태산저층,56.19,408,180,196,28.05,2,160,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,56.19,432,168,231,28,2,160,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,69.42,432,168,223,28,2,169,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,76.03,432,48,201,28,2,166,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,태평저층,72.72,432,48,199,28,2,158,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",56.19,504,12,214,29.03,2,151,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",69.42,504,36,207,29.03,2,147,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",76.03,504,36,204,29.03,2,137,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,"팬더1,2차",62.81,504,150,201,29.03,2,131,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,66.11,994,108,257,30.05,2,185,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,59.5,994,48,252,30.05,2,176,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,52.89,994,288,251,30.05,2,169,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,하나,56.19,994,550,245,30.05,2,161,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한국,105.78,416,416,265,27.07,2,227,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,82.64,151,79,218,22,2,177,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,56.19,151,12,209,22,2,170,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,95.86,151,15,206,22,2,163,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,한미삼오,105.78,151,45,203,22,2,160,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,현대,89.25,1248,306,275,26.1,2,217,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,현대,105.78,1248,806,255,26.1,2,213,4.55,5,91,1,84796,34699,17,0,132
계양구,계산동,현대,165.29,1248,136,213,26.1,2,145,4.55,5,91,1,84796,34699,17,0,132
계양구,작전동,가나안미도,99.17,480,180,217,28.01,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,102.47,480,150,215,28.01,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,92.56,480,30,211,28.01,1,181,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,82.64,480,90,200,28.01,1,178,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,가나안미도,105.78,480,30,199,28.01,1,175,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,59.5,288,108,205,29,1,147,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,72.72,288,84,203,29,1,145,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,76.03,288,72,197,29,1,143,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,광명11차,79.33,288,24,190,29,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치태화,79.33,1004,576,292,21.01,1,130,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치태화,52.89,1004,428,259,21.01,1,251,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치한진,79.33,670,384,292,21.01,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,까치한진,52.89,670,286,259,21.01,1,252,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,뉴서울2차,89.25,400,80,241,26.01,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,뉴서울2차,102.47,400,320,234,26.01,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을대동,79.33,1299,702,309,21.03,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을대동,56.19,1299,597,276,21.03,1,218,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동남,79.33,641,312,287,21.01,1,210,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동남,56.19,641,329,258,21.01,1,255,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동보,79.33,1276,1068,296,22,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을동보,33.05,1276,208,295,22,1,258,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을롯데,79.33,641,312,284,21.01,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,도두리마을롯데,56.19,641,329,258,21.01,1,258,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보1차,82.64,1187,475,242,23.08,1,197,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보1차,102.47,1187,632,242,23.08,1,252,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보1차,138.84,1187,80,227,23.08,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보2차,109.09,502,468,259,18.07,1,224,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동보2차,274.38,502,34,215,18.07,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동아,89.25,105,45,207,35,1,166,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,동아,79.33,105,60,199,35,1,215,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,무지개,52.89,240,60,199,29.06,1,145,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,무지개,79.33,240,45,195,29.06,1,140,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,부민렉스타운,79.33,48,24,246,10.06,1,132,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,부민렉스타운,109.09,48,24,225,10.06,1,128,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼보,102.47,454,30,232,23.08,1,176,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼보,105.78,454,208,227,23.08,1,151,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼보,82.64,454,216,224,23.08,1,205,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,59.5,540,108,218,30,1,203,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,66.11,540,36,216,30,1,185,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,56.19,540,324,214,30,1,139,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,삼천리,49.58,540,72,187,30,1,155,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,선우,76.03,210,150,210,32.1,1,151,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,선우,66.11,210,60,185,32.1,1,143,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,신진,52.89,410,220,202,30.05,1,131,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,신진,56.19,410,190,192,30.05,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,신한,66.11,100,100,189,34.12,1,147,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,72.72,117,27,289,12.02,1,134,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,104.73,117,52,257,12.02,1,126,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,105.19,117,11,256,12.02,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,105.3,117,14,255,12.02,1,193,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우남푸르미아,105.47,117,13,255,12.02,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우암센스뷰,89.33,119,104,204,15,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우암센스뷰,98.24,119,15,196,15,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우영,76.03,150,24,187,34.01,1,156,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우영,76.03,150,96,187,34.01,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,66.11,95,5,212,31.02,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,69.42,95,5,202,31.02,1,125,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,56.19,95,55,191,31.02,1,125,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,우주,62.81,95,30,183,31.02,1,129,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,유호,79.33,299,125,233,23,1,208,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,유호,105.78,299,174,196,23,1,184,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,62.81,480,180,231,29.02,1,172,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,72.72,480,90,227,29.02,1,170,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,82.64,480,90,227,29.02,1,168,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,79.33,480,60,221,29.02,1,167,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,코오롱,89.25,480,60,218,29.02,1,163,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,팬더(864-17),62.81,82,46,219,28.08,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,팬더(864-17),69.42,82,36,216,28.08,1,133,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,풍림아이원,89.61,468,164,307,15.11,1,210,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,풍림아이원,109.62,468,304,278,15.11,1,206,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한국,109.09,250,98,234,20.11,1,192,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한국,85.95,250,152,221,20.11,1,174,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한신,82.64,259,88,215,27.02,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한신,105.78,259,171,203,27.02,1,175,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한아름,62.81,150,42,195,27.08,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한아름,76.03,150,108,184,27.08,1,183,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한양,79.33,280,196,221,33.02,1,147,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한양,109.09,280,84,211,33.02,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,79.33,168,36,233,27.07,1,183,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,82.64,168,36,227,27.07,1,180,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,85.95,168,24,227,27.07,1,179,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,89.25,168,48,224,27.07,1,173,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한일,92.56,168,24,216,27.07,1,175,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,한화,82.64,179,179,218,20.1,1,172,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현광,72.72,392,140,193,26.04,1,158,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현광,79.33,392,203,186,26.04,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대,82.64,150,40,188,33.08,1,139,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대,92.56,150,110,187,33.08,1,135,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대1차,102.47,570,420,256,28.03,1,218,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대1차,89.25,570,150,255,28.03,1,212,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-1차,95.86,840,240,243,27.02,1,203,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-1차,105.78,840,120,239,27.02,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-1차,105.78,840,480,239,27.02,1,199,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-2차,105.78,904,648,255,24,1,217,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-2차,168.59,904,128,219,24,1,172,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대2-2차,185.12,904,128,205,24,1,157,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,99.17,390,17,247,26.01,1,195,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,99.17,390,54,247,26.01,1,188,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,109.09,390,166,238,26.01,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,작전동,현대3차,79.33,390,153,230,26.01,1,187,1.8,3,39,1,56565,22155,7,0,132
계양구,계양동,대창센시티,85.71,187,84,292,12.07,3,239,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,대창센시티,98.49,187,15,274,12.07,3,239,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,대창센시티,110.05,187,88,268,12.07,3,236,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,한성,56.19,200,80,245,28.05,3,134,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,한성,59.5,200,120,231,28.05,3,133,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,111.27,715,145,333,5.1,3,265,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,111.42,715,221,332,5.1,3,265,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,111.65,715,174,331,5.1,3,264,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,131.57,715,87,308,5.1,3,247,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,150.38,715,30,299,5.1,3,233,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌1단지,150.38,715,58,299,5.1,3,233,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,110.72,256,79,330,5.05,3,271,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,110.87,256,53,329,5.05,3,271,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,111.1,256,26,329,5.05,3,270,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,132.19,256,54,308,5.05,3,246,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,150.36,256,14,299,5.05,3,243,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌2단지,150.36,256,30,299,5.05,3,243,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,112.11,454,79,319,5.05,3,263,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,112.26,454,66,318,5.05,3,263,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,112.49,454,50,318,5.05,3,262,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,132.06,454,109,307,5.05,3,246,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,153.04,454,12,294,5.05,3,229,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,153.05,454,62,294,5.05,3,229,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,177.28,454,26,285,5.05,3,220,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,계양센트레빌3단지,177.29,454,50,285,5.05,3,220,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,귤현IPARK,105.79,394,394,267,14.02,3,227,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래1차,62.81,258,156,179,29.04,3,123,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래1차,52.89,258,96,175,29.04,3,104,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래2차,52.89,204,132,180,29.04,3,123,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,신명진달래2차,62.81,204,72,179,29.04,3,104,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,69.42,468,84,187,29.03,3,133,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,66.11,468,36,178,29.03,3,125,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,52.89,468,204,175,29.03,3,111,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,아주,62.81,468,144,171,29.03,3,104,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,영무예다음,81.31,79,79,215,11.02,3,160,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서원,79.33,688,448,303,21.07,3,265,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서원,46.28,688,64,297,21.07,3,238,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서원,46.28,688,176,297,21.07,3,238,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서해,79.33,1261,742,328,21.03,3,271,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을서해,39.66,1261,519,277,21.03,3,202,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을영남,82.52,1047,700,300,21.02,3,261,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을영남,40.29,1047,347,279,21.02,3,211,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을한진,52.89,1500,200,284,20.01,3,243,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을한진,81.14,1500,400,265,20.01,3,241,30.45,4,63,0,88417,33845,13,0,132
계양구,계양동,학마을한진,69.85,1500,900,265,20.01,3,228,30.45,4,63,0,88417,33845,13,0,132
계양구,계산동,용종신대진,49.58,562,160,313,21.04,2,259,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,용종신대진,102.47,562,402,303,21.04,2,232,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,용종중앙,56.15,428,128,294,21.02,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,용종중앙,105.72,428,300,284,21.02,2,205,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을동아,119,616,440,303,21.01,2,248,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을동아,152.06,616,176,283,21.01,2,220,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을두산,120.53,414,288,299,21.01,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을두산,149.75,414,126,294,21.01,2,230,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을쌍용,120.53,384,228,299,21.01,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을쌍용,149.75,384,156,294,21.01,2,230,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을하나,33.05,972,168,287,21.04,2,241,4.55,5,91,0,84796,34699,17,0,132
계양구,계산동,초정마을하나,105.78,972,804,284,21.04,2,219,4.55,5,91,0,84796,34699,17,0,132
남동구,만수동,고운웰리움,77.8,101,60,238,12.04,2,167,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,광명,102.47,870,750,224,27.01,2,156,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,광명,92.56,870,120,224,27.01,2,194,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,금호,125.62,414,148,219,26,2,190,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,남동,69.42,770,335,227,26.01,2,191,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,남동,82.64,770,435,224,26.01,2,161,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,담방마을시영2차,66.11,1100,72,238,24.07,2,194,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,담방마을시영2차,66.11,1100,461,238,24.07,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대동,82.64,560,96,221,26.08,2,156,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대동,102.47,560,464,220,26.08,2,189,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대성유니드,84.66,364,88,295,12.03,2,189,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,대성유니드,112.71,364,276,246,12.03,2,176,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,두풍산호마을,77.49,135,82,252,14.05,2,176,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,두풍산호마을,81.17,135,26,249,14.05,2,200,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,102.3,902,120,239,21.01,2,185,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,75.96,902,180,234,21.01,2,266,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,105.77,902,80,232,21.01,2,200,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,79.42,902,160,220,21.01,2,161,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,67.31,902,59,215,21.01,2,181,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수11단지주공,67.31,902,184,215,21.01,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,72.72,510,48,344,31.01,2,171,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,56.19,510,2,325,31.01,2,167,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,56.19,510,1,325,31.01,2,167,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,56.19,510,216,325,31.01,2,163,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,62.81,510,24,318,31.01,2,234,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,59.5,510,48,315,31.01,2,227,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,66.11,510,13,314,31.01,2,227,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,만수주공3단지,66.11,510,158,314,31.01,2,227,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,벽산,79.33,2073,638,284,18.07,2,219,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,벽산,109.09,2073,1435,241,18.07,2,218,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,72.72,660,180,244,29.04,2,212,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,52.89,660,150,241,29.04,2,212,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,82.64,660,150,239,29.04,2,233,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환1차,62.81,660,180,235,29.04,2,193,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,82.64,660,150,227,28.02,2,213,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,62.81,660,180,223,28.02,2,200,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,52.89,660,150,219,28.02,2,199,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,삼환2차,72.72,660,180,217,28.02,2,180,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,신동아,89.25,750,210,221,28.02,2,183,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍1차,79.33,132,66,271,21.03,2,179,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍1차,105.78,132,36,251,21.03,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍2차,79.33,168,84,271,20.07,2,161,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,영풍2차,105.78,168,42,251,20.07,2,176,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트1단지,99.17,299,88,247,18.07,2,175,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트1단지,109.09,299,144,243,18.07,2,174,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트1단지,132.23,299,67,223,18.07,2,221,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,이삭베스파트2단지,142.14,48,44,216,19.03,2,199,6.01,6,87,0,131757,52168,20,0,237
남동구,만수동,주공10단지,69.42,420,420,227,24.06,2,158,6.01,6,87,0,131757,52168,20,0,237
