구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),3.3㎡당가(만원),입주년도,노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스
서구,검단동,검단힐스테이트1단지,110.16B,348,56,236,780.2,2010.11,8.01,2,172,7.93,5,137,1
서구,검단동,검단힐스테이트1단지,110.99C,348,18,234,774.4,2010.11,8.01,2,171,7.93,5,137,1
서구,검단동,검단힐스테이트1단지,111.21A,348,80,234,772.9,2010.11,8.01,2,171,7.93,5,137,1
서구,검단동,검단힐스테이트1단지,130.25A,348,40,221,729.7,2010.11,8.01,2,152,7.93,5,137,1
서구,검단동,검단힐스테이트1단지,130.52B,348,37,220,728.2,2010.11,8.01,2,151,7.93,5,137,1
서구,검단동,검단힐스테이트1단지,163.76B,348,38,195,646,2010.11,8.01,2,119,7.93,5,137,1
서구,검단동,검단힐스테이트1단지,164.47A,348,38,195,643.2,2010.11,8.01,2,119,7.93,5,137,1
서구,검단동,검단힐스테이트2단지,110.34B,303,36,247,816.4,2010.11,8.01,2,169,7.93,5,137,1
서구,검단동,검단힐스테이트2단지,111.38A,303,40,245,808.8,2010.11,8.01,2,169,7.93,5,137,1
서구,검단동,검단힐스테이트2단지,130.23A,303,78,223,736.1,2010.11,8.01,2,163,7.93,5,137,1
서구,검단동,검단힐스테이트2단지,130.49B,303,72,222,734.7,2010.11,8.01,2,162,7.93,5,137,1
서구,검단동,검단힐스테이트2단지,163.76B,303,38,211,696.4,2010.11,8.01,2,128,7.93,5,137,1
서구,검단동,검단힐스테이트2단지,164.47A,303,38,210,693.4,2010.11,8.01,2,128,7.93,5,137,1
서구,당하동,풍림아이원,109.23A,207,59,206,681,2011.03,7.09,2,71,3.49,1,15,1
서구,당하동,풍림아이원,109.68C,207,56,205,678.2,2011.03,7.09,2,71,3.49,1,15,1
서구,당하동,풍림아이원,110.44B,207,20,204,673.5,2011.03,7.09,2,70,3.49,1,15,1
서구,당하동,풍림아이원,110.65D,207,72,203,672.2,2011.03,7.09,2,70,3.49,1,15,1
서구,석남동,경남아너스빌,76.03,471,21,237,782.6,2006.11,12.01,0,204,5.17,3,52,0
서구,석남동,경남아너스빌,89.25,471,41,230,759.3,2006.11,12.01,0,189,5.17,3,52,0
서구,석남동,경남아너스빌,104.83,471,78,224,741.1,2006.11,12.01,0,186,5.17,3,52,0
서구,석남동,경남아너스빌,105.78,471,84,222,734.4,2006.11,12.01,0,174,5.17,3,52,0
서구,석남동,경남아너스빌,81.92,471,92,220,726.4,2006.11,12.01,0,167,5.17,3,52,0
서구,석남동,경남아너스빌,83.35,471,36,216,713.9,2006.11,12.01,0,165,5.17,3,52,0
서구,석남동,경남아너스빌,105.78D,471,18,213,703.2,2006.11,12.01,0,161,5.17,3,52,0
서구,석남동,경남아너스빌,105.78B,471,20,213,703.2,2006.11,12.01,0,161,5.17,3,52,0
서구,석남동,경남아너스빌,105.78A,471,40,213,703.2,2006.11,12.01,0,161,5.17,3,52,0
서구,석남동,경남아너스빌,105.78C,471,18,213,703.2,2006.11,12.01,0,161,5.17,3,52,0
서구,석남동,경남아너스빌,115.7,471,23,203,671.4,2006.11,12.01,0,149,5.17,3,52,0
서구,석남동,경인,59.50A,150,30,157,519.5,1984.07,34.05,0,59,5.17,3,52,0
서구,석남동,경인,59.5,150,120,157,519.5,1984.07,34.05,0,59,5.17,3,52,0
서구,석남동,금호어울림,80.95,769,206,315,"1,041.40",2007.12,11,0,266,5.17,3,52,0
서구,석남동,금호어울림,107.37,769,461,282,931.4,2007.12,11,0,219,5.17,3,52,0
서구,석남동,금호어울림,125.85,769,30,250,827.4,2007.12,11,0,191,5.17,3,52,0
서구,석남동,금호어울림,143.15,769,72,238,785.2,2007.12,11,0,185,5.17,3,52,0
서구,석남동,금호어울림2차,80.63,91,45,257,850.7,2008.12,10,0,180,5.17,3,52,0
서구,석남동,금호어울림2차,127.52,91,15,243,803.6,2008.12,10,0,107,5.17,3,52,0
서구,석남동,금호어울림2차,107.03,91,31,234,772.2,2008.12,10,0,98,5.17,3,52,0
서구,석남동,낙원호산,69.42A,142,6,137,452.4,1989.11,29.01,0,72,5.17,3,52,0
서구,석남동,낙원호산,69.42,142,18,137,452.4,1989.11,29.01,0,72,5.17,3,52,0
서구,석남동,낙원호산,62.81,142,24,127,421.1,1989.11,29.01,0,60,5.17,3,52,0
서구,석남동,대명,82.64,184,72,203,670,1998.05,20.07,0,139,5.17,3,52,0
서구,석남동,대명,59.5,184,112,147,486.1,1998.05,20.07,0,92,5.17,3,52,0
서구,석남동,덕산,89.25,252,84,202,666.7,1990.05,28.07,0,120,5.17,3,52,0
서구,석남동,덕산,79.33,252,84,189,625.1,1990.05,28.07,0,112,5.17,3,52,0
서구,석남동,덕산,76.03,252,84,178,587,1990.05,28.07,0,106,5.17,3,52,0
서구,석남동,동남,69.42,360,96,156,514.3,1989.05,29.07,0,95,5.17,3,52,0
서구,석남동,동남,66.11,360,96,146,482.5,1989.05,29.07,0,94,5.17,3,52,0
서구,석남동,동남,52.89,360,168,139,459.4,1989.05,29.07,0,91,5.17,3,52,0
서구,석남동,동아,92.56,110,30,162,535.7,1984.11,34.01,0,81,5.17,3,52,0
서구,석남동,동아,89.25,110,60,160,527.8,1984.11,34.01,0,78,5.17,3,52,0
서구,석남동,동아,85.95,110,20,157,519.2,1984.11,34.01,0,76,5.17,3,52,0
서구,석남동,동우,72.72,100,65,172,568.2,1986.12,32,0,76,5.17,3,52,0
서구,석남동,동우,72.72A,100,35,172,568.2,1986.12,32,0,76,5.17,3,52,0
서구,석남동,동진1차,85.95,60,60,175,576.9,1983.12,35,0,64,5.17,3,52,0
서구,석남동,동진2차,66.11,48,48,144,475,1989.11,29.01,0,79,5.17,3,52,0
서구,석남동,동진3차,49.58,192,108,176,583.4,1990.01,28.11,0,110,5.17,3,52,0
서구,석남동,동진3차,66.11,192,48,163,537.5,1990.01,28.11,0,110,5.17,3,52,0
서구,석남동,동진3차,72.72,192,24,155,511.4,1990.01,28.11,0,99,5.17,3,52,0
서구,석남동,동진3차,85.95,192,12,145,480.8,1990.01,28.11,0,91,5.17,3,52,0
서구,석남동,동진4차,66.11,162,48,144,475,1991.12,27,0,101,5.17,3,52,0
서구,석남동,동진4차,62.81,162,48,139,460.5,1991.12,27,0,76,5.17,3,52,0
서구,석남동,동진4차,79.33,162,60,123,406.3,1991.12,27,0,72,5.17,3,52,0
서구,석남동,롯데우람,66.11,320,180,219,725.1,1985.12,33,0,88,5.17,3,52,0
서구,석남동,롯데우람,72.72,320,120,217,716,1985.12,33,0,83,5.17,3,52,0
서구,석남동,롯데우람,82.64,320,20,203,670,1985.12,33,0,79,5.17,3,52,0
서구,석남동,보광네오센스,89.25,100,50,185,611.2,2003.07,15.05,0,90,5.17,3,52,0
서구,석남동,보광네오센스,181.81,100,50,124,409.1,2003.07,15.05,0,58,5.17,3,52,0
서구,석남동,삼산,89.25,47,47,168,555.6,2004.04,14.08,0,84,5.17,3,52,0
서구,석남동,서인천월드메르디앙,79.98,778,172,300,992,2006.08,12.04,0,213,5.17,3,52,0
서구,석남동,서인천월드메르디앙,131.76,778,39,258,853,2006.08,12.04,0,175,5.17,3,52,0
서구,석남동,서인천월드메르디앙,110.56,778,511,258,852.2,2006.08,12.04,0,172,5.17,3,52,0
서구,석남동,서인천월드메르디앙,152.36,778,56,253,835.3,2006.08,12.04,0,171,5.17,3,52,0
서구,석남동,수정,62.81,144,60,167,552.6,1989.04,29.08,0,100,5.17,3,52,0
서구,석남동,수정,59.5,144,72,164,541.7,1989.04,29.08,0,97,5.17,3,52,0
서구,석남동,수정,79.33,144,12,151,500.1,1989.04,29.08,0,95,5.17,3,52,0
서구,석남동,신광1차,82.64,134,17,163,540,1995.03,23.09,0,91,5.17,3,52,0
서구,석남동,신광1차,89.25,134,117,162,537.1,1995.03,23.09,0,84,5.17,3,52,0
서구,석남동,신광2차,82.64,191,160,153,506,1997.01,21.11,0,77,5.17,3,52,0
서구,석남동,신광2차,62.81,191,1,147,486.8,1997.01,21.11,0,74,5.17,3,52,0
서구,석남동,신광2차,72.72,191,25,144,477.3,1997.01,21.11,0,58,5.17,3,52,0
서구,석남동,신동아,82.64,190,190,175,580,1996.03,22.09,0,103,5.17,3,52,0
서구,석남동,우림필유,80.82,288,63,234,775.1,2006.09,12.03,0,161,5.17,3,52,0
서구,석남동,우림필유,109.86,288,150,223,737.2,2006.09,12.03,0,151,5.17,3,52,0
서구,석남동,우림필유,92.56,288,48,223,735.7,2006.09,12.03,0,151,5.17,3,52,0
서구,석남동,우림필유,102.47,288,27,209,692,2006.09,12.03,0,141,5.17,3,52,0
서구,석남동,중앙2차,62.81,80,5,151,500,1985.11,33.01,0,72,5.17,3,52,0
서구,석남동,중앙2차,79.33,80,75,145,479.2,1985.11,33.01,0,69,5.17,3,52,0
서구,석남동,태산,52.89A,144,6,175,578.2,1989.04,29.08,0,104,5.17,3,52,0
서구,석남동,태산,52.89,144,138,175,578.2,1989.04,29.08,0,104,5.17,3,52,0
서구,석남동,태화,82.64,299,156,172,570,1995.05,23.07,0,103,5.17,3,52,0
서구,석남동,태화,95.86,299,143,170,560.4,1995.05,23.07,0,94,5.17,3,52,0
서구,석남동,현광,74.04A,138,6,169,558.1,1989.1,29.02,0,75,5.17,3,52,0
서구,석남동,현광,75.08,138,36,166,550.4,1989.1,29.02,0,61,5.17,3,52,0
서구,석남동,현광,63.26,138,36,166,548.7,1989.1,29.02,0,60,5.17,3,52,0
서구,석남동,황해,59.5,90,90,193,638.9,1983.09,35.03,0,76,5.17,3,52,0
서구,석남동,효정(489),66.11,192,60,189,625.1,1989.1,29.02,0,113,5.17,3,52,0
서구,석남동,효정(489),49.58,192,132,171,566.7,1989.1,29.02,0,86,5.17,3,52,0
서구,석남동,효정(588-14),72.72,130,130,158,522.8,1987.06,31.06,0,96,5.17,3,52,0
서구,불로대곡동,삼라마이더스빌,109.09B,117,30,202,666.7,2007.06,11.06,0,142,10.8,0,12,0
서구,불로대곡동,삼라마이더스빌,109.09A,117,85,202,666.7,2007.06,11.06,0,142,10.8,0,12,0
서구,원당동,원당e편한세상,86.11,449,119,253,835,2004.08,14.04,0,197,6.59,1,15,0
서구,원당동,원당e편한세상,113.38,449,330,225,743.5,2004.08,14.04,0,168,6.59,1,15,0
서구,원당동,원당2차금호어울림,106.36,269,209,230,761.5,2005.02,13.1,0,174,6.59,1,15,0
서구,원당동,원당2차금호어울림,130.98,269,60,221,731.9,2005.02,13.1,0,153,6.59,1,15,0
서구,원당동,LG원당자이,85.48,938,125,260,860.5,2004.06,14.06,0,199,6.59,1,15,0
서구,원당동,LG원당자이,112.27,938,719,234,772.9,2004.06,14.06,0,174,6.59,1,15,0
서구,원당동,LG원당자이,137.34,938,94,222,734.1,2004.06,14.06,0,160,6.59,1,15,0
서구,연희동,광명18차,79.33,299,65,230,760.5,1998.1,20.02,1,189,9.5,3,38,1
서구,연희동,광명18차,105.78,299,212,215,711,1998.1,20.02,1,170,9.5,3,38,1
서구,연희동,광명18차,165.29,299,22,185,610,1998.1,20.02,1,112,9.5,3,38,1
서구,연희동,경남,79.33,232,72,227,750.1,1998.11,20.01,1,195,9.5,3,38,1
서구,연희동,경남,102.47,232,79,220,725.9,1998.11,20.01,1,161,9.5,3,38,1
서구,연희동,경남,109.09,232,81,206,681.8,1998.11,20.01,1,156,9.5,3,38,1
서구,청라동,광명메이루즈,107.83A,263,56,343,"1,134.30",2011.02,7.1,1,255,2.28,3,63,2
서구,청라동,광명메이루즈,109.80B,263,56,337,"1,114.00",2011.02,7.1,1,250,2.28,3,63,2
서구,청라동,광명메이루즈,110.86C,263,151,334,"1,103.30",2011.02,7.1,1,248,2.28,3,63,2
서구,청라동,동양엔파트4단지(A26),145.66B,256,14,357,"1,180.20",2011.08,7.04,1,206,2.28,3,63,2
서구,청라동,동양엔파트4단지(A26),145.81A,256,15,357,"1,178.90",2011.08,7.04,1,280,2.28,3,63,2
서구,청라동,동양엔파트4단지(A26),147.62D,256,110,352,"1,164.50",2011.08,7.04,1,277,2.28,3,63,2
서구,청라동,동양엔파트4단지(A26),148.24C,256,14,351,"1,159.60",2011.08,7.04,1,234,2.28,3,63,2
서구,청라동,동양엔파트4단지(A26),146.10A2,256,60,332,"1,097.40",2011.08,7.04,1,233,2.28,3,63,2
서구,청라동,동양엔파트4단지(A26),147.18A1,256,15,330,"1,089.40",2011.08,7.04,1,220,2.28,3,63,2
서구,청라동,동양엔파트4단지(A26),147.24C1,256,28,329,"1,088.90",2011.08,7.04,1,222,2.28,3,63,2
서구,청라동,린스트라우스,135.72A,590,145,396,"1,309.20",2013.08,5.04,1,221,2.28,3,63,2
서구,청라동,린스트라우스,137.17B,590,138,392,"1,295.40",2013.08,5.04,1,248,2.28,3,63,2
서구,청라동,린스트라우스,164.46B,590,149,383,"1,266.40",2013.08,5.04,1,243,2.28,3,63,2
서구,청라동,린스트라우스,165.12A,590,80,382,"1,261.30",2013.08,5.04,1,219,2.28,3,63,2
서구,청라동,린스트라우스,182.02,590,78,371,"1,225.90",2013.08,5.04,1,216,2.28,3,63,2
서구,청라동,반도유보라1차,126.67A,174,30,332,"1,096.10",2011.1,7.02,1,211,2.28,3,63,2
서구,청라동,반도유보라1차,127.56B,174,58,329,"1,088.50",2011.1,7.02,1,210,2.28,3,63,2
서구,청라동,반도유보라2차,130.75A,754,144,344,"1,137.80",2012.08,6.04,1,209,2.28,3,63,2
서구,청라동,반도유보라2차,130.97B,754,206,344,"1,135.80",2012.08,6.04,1,253,2.28,3,63,2
서구,청라동,제일풍경채(A11),132.40B,"1,071",150,347,"1,148.50",2012.04,6.08,1,252,2.28,3,63,2
서구,청라동,제일풍경채(A11),134.02A,"1,071",276,343,"1,134.70",2012.04,6.08,1,252,2.28,3,63,2
서구,청라동,제일풍경채(A11),149.05A-1,"1,071",112,332,"1,097.90",2012.04,6.08,1,265,2.28,3,63,2
서구,청라동,제일풍경채(A11),150.07A,"1,071",343,330,"1,090.40",2012.04,6.08,1,265,2.28,3,63,2
서구,청라동,제일풍경채(A11),150.54B,"1,071",115,329,"1,087.00",2012.04,6.08,1,235,2.28,3,63,2
서구,청라동,중흥S-클래스(261-267동),143.11A,476,180,332,"1,097.20",2010.09,8.03,1,227,2.28,3,63,2
서구,청라동,중흥S-클래스(261-267동),144.53B,476,58,329,"1,086.50",2010.09,8.03,1,215,2.28,3,63,2
서구,청라동,청라LH,100.22,"1,767",54,334,"1,105.00",2011.09,7.03,1,214,2.28,3,63,2
서구,청라동,청라SKVIEW,127.02,879,192,362,"1,197.20",2011.12,7,1,264,2.28,3,63,2
서구,청라동,청라SKVIEW,158.89A,879,90,359,"1,185.90",2011.12,7,1,242,2.28,3,63,2
서구,청라동,청라SKVIEW,131.23,879,92,358,"1,184.00",2011.12,7,1,242,2.28,3,63,2
서구,청라동,청라SKVIEW,161.25B,879,90,353,"1,168.60",2011.12,7,1,242,2.28,3,63,2
서구,청라동,청라SKVIEW,161.75C,879,84,352,"1,164.90",2011.12,7,1,241,2.28,3,63,2
서구,청라동,청라SKVIEW,146.48B,879,84,345,"1,139.70",2011.12,7,1,224,2.28,3,63,2
서구,청라동,청라SKVIEW,146.56A,879,200,345,"1,139.10",2011.12,7,1,217,2.28,3,63,2
서구,청라동,청라SKVIEW,152.01,879,44,342,"1,130.90",2011.12,7,1,225,2.28,3,63,2
서구,청라동,청라더샵레이크파크,142.47B,766,53,442,"1,461.80",2013.04,5.08,1,221,2.28,3,63,2
서구,청라동,청라더샵레이크파크,144.22A,766,338,437,"1,444.10",2013.04,5.08,1,218,2.28,3,63,2
서구,청라동,청라더샵레이크파크,183.22,766,107,437,"1,443.40",2013.04,5.08,1,218,2.28,3,63,2
서구,청라동,청라더샵레이크파크,133.59,766,266,423,"1,398.10",2013.04,5.08,1,211,2.28,3,63,2
서구,청라동,청라동양엔파트,146.78D,564,82,337,"1,114.80",2012.08,6.04,1,211,2.28,3,63,2
서구,청라동,청라동양엔파트,146.95C,564,150,337,"1,113.60",2012.08,6.04,1,211,2.28,3,63,2
서구,청라동,청라동양엔파트,147.07B,564,90,337,"1,112.60",2012.08,6.04,1,210,2.28,3,63,2
서구,청라동,청라동양엔파트,147.44A,564,85,336,"1,109.90",2012.08,6.04,1,209,2.28,3,63,2
서구,청라동,청라동양엔파트,148.06F,564,69,334,"1,105.20",2012.08,6.04,1,209,2.28,3,63,2
서구,청라동,청라동양엔파트,148.06E,564,88,334,"1,105.20",2012.08,6.04,1,235,2.28,3,63,2
서구,청라동,청라롯데캐슬,144.56,828,184,391,"1,292.00",2013.02,5.1,1,223,2.28,3,63,2
서구,청라동,청라롯데캐슬,159.11C,828,114,371,"1,225.80",2013.02,5.1,1,223,2.28,3,63,2
서구,청라동,청라롯데캐슬,159.11B,828,114,371,"1,225.80",2013.02,5.1,1,223,2.28,3,63,2
서구,청라동,청라롯데캐슬,159.43A,828,176,370,"1,223.40",2013.02,5.1,1,209,2.28,3,63,2
서구,청라동,청라롯데캐슬,177.98,828,240,348,"1,151.60",2013.02,5.1,1,242,2.28,3,63,2
서구,청라동,청라상록힐스테이트,153.00A,244,50,330,"1,091.10",2012.04,6.08,1,242,2.28,3,63,2
서구,청라동,청라상록힐스테이트,153.39C,244,86,329,"1,088.40",2012.04,6.08,1,240,2.28,3,63,2
서구,청라동,청라엑슬루타워,126.5,616,104,332,"1,097.60",2011.12,7,1,240,2.28,3,63,2
서구,청라동,청라엑슬루타워,149.51,616,208,331,"1,094.50",2011.12,7,1,235,2.28,3,63,2
서구,청라동,청라우미린,111.37B,200,85,350,"1,157.60",2011.1,7.02,1,235,2.28,3,63,2
서구,청라동,청라우미린,111.69A,200,48,349,"1,154.30",2011.1,7.02,1,224,2.28,3,63,2
서구,청라동,청라우미린,112.41C,200,67,347,"1,146.90",2011.1,7.02,1,223,2.28,3,63,2
서구,청라동,청라자이,123.50B,884,16,344,"1,137.60",2010.06,8.06,1,221,2.28,3,63,2
서구,청라동,청라자이,123.63A,884,56,344,"1,136.40",2010.06,8.06,1,221,2.28,3,63,2
서구,청라동,청라자이,145.00E,884,66,338,"1,117.10",2010.06,8.06,1,220,2.28,3,63,2
서구,청라동,청라자이,145.57A,884,108,337,"1,112.80",2010.06,8.06,1,238,2.28,3,63,2
서구,청라동,청라자이,131.24,884,96,335,"1,108.30",2010.06,8.06,1,238,2.28,3,63,2
서구,청라동,청라자이,147.33B,884,132,333,"1,099.50",2010.06,8.06,1,213,2.28,3,63,2
서구,청라동,청라자이,147.34D,884,40,333,"1,099.40",2010.06,8.06,1,209,2.28,3,63,2
서구,청라동,청라자이,147.77C,884,222,332,"1,096.20",2010.06,8.06,1,208,2.28,3,63,2
서구,청라동,청라푸르지오,187.38,751,108,416,"1,376.10",2013.03,5.09,1,209,2.28,3,63,2
서구,청라동,청라푸르지오,157.83,751,108,412,"1,361.40",2013.03,5.09,1,237,2.28,3,63,2
서구,청라동,청라푸르지오,125.90A,751,133,397,"1,312.90",2013.03,5.09,1,236,2.28,3,63,2
서구,청라동,청라푸르지오,126.14B,751,125,396,"1,310.40",2013.03,5.09,1,228,2.28,3,63,2
서구,청라동,청라푸르지오,151.14,751,276,390,"1,290.50",2013.03,5.09,1,221,2.28,3,63,2
서구,청라동,청라한라비발디,130.90A,992,138,359,"1,187.00",2011.1,7.02,1,220,2.28,3,63,2
서구,청라동,청라한라비발디,131.59B,992,168,357,"1,180.70",2011.1,7.02,1,264,2.28,3,63,2
서구,청라동,청라한라비발디,145.04A,992,132,352,"1,162.40",2011.1,7.02,1,263,2.28,3,63,2
서구,청라동,청라한라비발디,145.32B,992,258,351,"1,160.20",2011.1,7.02,1,240,2.28,3,63,2
서구,청라동,청라한라비발디,171.04A,992,96,351,"1,159.70",2011.1,7.02,1,236,2.28,3,63,2
서구,청라동,청라한라비발디,171.82B,992,100,349,"1,154.40",2011.1,7.02,1,235,2.28,3,63,2
서구,청라동,청라한라비발디,146.96,992,100,347,"1,147.20",2011.1,7.02,1,208,2.28,3,63,2
서구,청라동,청라한화꿈에그린,130.88A,"1,172",305,348,"1,149.30",2012.03,6.09,1,228,2.28,3,63,2
서구,청라동,청라한화꿈에그린,131.41B,"1,172",144,346,"1,144.60",2012.03,6.09,1,228,2.28,3,63,2
서구,청라동,청라한화꿈에그린,178.35,"1,172",116,342,"1,130.70",2012.03,6.09,1,227,2.28,3,63,2
서구,청라동,청라호반베르디움,111.66B,"2,134",508,358,"1,184.20",2012.07,6.05,1,227,2.28,3,63,2
서구,청라동,청라호반베르디움,111.82C,"2,134",500,358,"1,182.50",2012.07,6.05,1,285,2.28,3,63,2
서구,청라동,청라호반베르디움,112.25A,"2,134",776,356,"1,178.00",2012.07,6.05,1,280,2.28,3,63,2
서구,청라동,청라호반베르디움,112.42D,"2,134",350,356,"1,176.20",2012.07,6.05,1,280,2.28,3,63,2
서구,청라동,청라힐데스하임,84.21D,"1,284",240,410,"1,354.40",2011.07,7.05,1,278,2.28,3,63,2
서구,청라동,청라힐데스하임,85.81B,"1,284",352,402,"1,329.10",2011.07,7.05,1,208,2.28,3,63,2
서구,청라동,청라힐데스하임,85.81A,"1,284",344,402,"1,329.10",2011.07,7.05,1,207,2.28,3,63,2
서구,청라동,청라힐데스하임,86.20C,"1,284",348,400,"1,323.10",2011.07,7.05,1,259,2.28,3,63,2
서구,청라동,청라힐스테이트,113.09B,224,108,345,"1,140.00",2012.04,6.08,1,226,2.28,3,63,2
서구,청라동,청라힐스테이트,113.63A,224,116,343,"1,134.60",2012.04,6.08,1,222,2.28,3,63,2
서구,청라동,한양수자인(A38),129.13,566,138,337,"1,113.60",2011.12,7,1,222,2.28,3,63,2
서구,청라동,호반베르디움,111.22A,745,490,382,"1,263.20",2011.02,7.1,1,234,2.28,3,63,2
서구,청라동,호반베르디움,112.37B,745,255,378,"1,250.30",2011.02,7.1,1,231,2.28,3,63,2
서구,청라동,호반베르디움(20B),113.52C,620,168,339,"1,121.20",2011.1,7.02,1,255,2.28,3,63,2
서구,청라동,호반베르디움(20B),113.81B,620,168,338,"1,118.30",2011.1,7.02,1,255,2.28,3,63,2
서구,청라동,호반베르디움(20B),114.18A,620,226,337,"1,114.70",2011.1,7.02,1,254,2.28,3,63,2
서구,청라동,호반베르디움(20B),114.41D,620,58,337,"1,112.40",2011.1,7.02,1,253,2.28,3,63,2
서구,청라동,호반베르디움영무예다음,79.86B,"1,051",422,388,"1,283.20",2011.05,7.07,1,313,2.28,3,63,2
서구,청라동,호반베르디움영무예다음,79.86C,"1,051",207,388,"1,283.20",2011.05,7.07,1,313,2.28,3,63,2
서구,청라동,호반베르디움영무예다음,81.03A,"1,051",422,383,"1,264.70",2011.05,7.07,1,309,2.28,3,63,2
연수구,연수동,경남,89.25,620,246,289,953.8,1993.05,25.07,2,261,1.52,10,56,1
연수구,연수동,경남,105.78,620,374,269,890.7,1993.05,25.07,2,232,1.52,10,56,1
연수구,연수동,대동,72.72,768,384,309,"1,022.80",1993.05,25.07,2,248,1.52,10,56,1
연수구,연수동,대동,95.86,768,384,297,982.8,1993.05,25.07,2,245,1.52,10,56,1
연수구,연수동,대림,79.33,640,240,315,"1,041.80",1993.05,25.07,2,280,1.52,10,56,1
연수구,연수동,대림,105.78,640,400,267,882.9,1993.05,25.07,2,232,1.52,10,56,1
연수구,연수동,대명,105.78,108,54,227,750,1993.07,25.05,2,194,1.52,10,56,1
연수구,연수동,대명,125.62,108,54,199,657.9,1993.07,25.05,2,171,1.52,10,56,1
연수구,연수동,대우1차,122.31,390,270,229,756.8,1992.06,26.06,2,200,1.52,10,56,1
연수구,연수동,대우1차,152.06,390,120,204,673.9,1992.06,26.06,2,171,1.52,10,56,1
연수구,연수동,동남,112.39,420,210,209,691.2,1994.03,24.09,2,187,1.52,10,56,1
연수구,연수동,동남,128.92,420,150,202,666.7,1994.03,24.09,2,163,1.52,10,56,1
연수구,연수동,동남,148.76,420,60,185,611.1,1994.03,24.09,2,141,1.52,10,56,1
연수구,연수동,문남마을,59.5,400,400,269,889,1994.12,24,2,235,1.52,10,56,1
연수구,연수동,성일,52.89,414,192,255,843.8,1994.1,24.02,2,199,1.52,10,56,1
연수구,연수동,성일,82.64,414,222,215,710,1994.1,24.02,2,175,1.52,10,56,1
연수구,연수동,세경,69.42,567,495,252,833.4,1997.08,21.04,2,230,1.52,10,56,1
연수구,연수동,세경,46.28,567,72,248,821.4,1997.08,21.04,2,216,1.52,10,56,1
연수구,연수동,솔밭마을,69.42,"1,200","1,200",252,833.4,1993.05,25.07,2,202,1.52,10,56,1
연수구,연수동,연수시영1차,39.66,"1,370","1,000",258,854.4,1992.05,26.07,2,202,1.52,10,56,1
연수구,연수동,연수시영1차,62.81,"1,370",150,239,789.5,1992.05,26.07,2,195,1.52,10,56,1
연수구,연수동,연수시영1차,69.42,"1,370",220,234,773.8,1992.05,26.07,2,191,1.52,10,56,1
연수구,연수동,연수푸르지오2단지,169.36,110,54,389,"1,286.30",2011.05,7.07,2,162,1.52,10,56,1
연수구,연수동,연수푸르지오2단지,162.76,110,54,372,"1,228.80",2011.05,7.07,2,169,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,175.32,102,17,367,"1,212.40",2011.05,7.07,2,151,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,130.24,102,33,336,"1,109.20",2011.05,7.07,2,188,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,146.23,102,17,329,"1,087.40",2011.05,7.07,2,181,1.52,10,56,1
연수구,연수동,연수푸르지오3단지,113.82,102,33,300,991.9,2011.05,7.07,2,215,1.52,10,56,1
연수구,연수동,영남,99.17S,622,286,237,783.4,1992.12,26,2,202,1.52,10,56,1
연수구,연수동,영남,99.17N,622,336,237,783.4,1992.12,26,2,202,1.52,10,56,1
연수구,연수동,우성1차,125.62,"1,088",714,249,822.4,1995.12,23,2,215,1.52,10,56,1
연수구,연수동,우성1차,161.98,"1,088",178,228,755.1,1995.12,23,2,189,1.52,10,56,1
연수구,연수동,우성1차,158.67,"1,088",72,227,750,1995.12,23,2,185,1.52,10,56,1
연수구,연수동,우성1차,191.73,"1,088",124,201,663.8,1995.12,23,2,164,1.52,10,56,1
연수구,연수동,우성2차,79.33,"2,044",888,321,"1,062.60",1995.04,23.08,2,290,1.52,10,56,1
연수구,연수동,우성2차,56.19,"2,044",528,316,"1,044.30",1995.04,23.08,2,271,1.52,10,56,1
연수구,연수동,우성2차,109.09,"2,044",628,270,894,1995.04,23.08,2,243,1.52,10,56,1
연수구,연수동,우주,109.09,230,230,188,621.2,1992.06,26.06,2,156,1.52,10,56,1
연수구,연수동,유천,79.33,788,234,268,885.5,1993.09,25.03,2,221,1.52,10,56,1
연수구,연수동,유천,105.78,788,554,232,765.7,1993.09,25.03,2,182,1.52,10,56,1
연수구,연수동,인향,109.09,220,220,193,636.4,1992.06,26.06,2,160,1.52,10,56,1
연수구,연수동,주공2단지,59.5,960,240,265,875.1,1992.06,26.06,2,235,1.52,10,56,1
연수구,연수동,주공2단지,72.72,960,720,244,806.9,1992.06,26.06,2,217,1.52,10,56,1
연수구,연수동,주공3단지,59.5,"1,170","1,170",256,847.3,1993.11,25.01,2,214,1.52,10,56,1
연수구,연수동,태경,109.09,220,220,188,621.2,1992.07,26.05,2,160,1.52,10,56,1
연수구,연수동,태산,105.78,420,420,239,789.1,1993.12,25,2,189,1.52,10,56,1
연수구,연수동,풍림1차,85.95,769,164,273,903.9,1992.03,26.09,2,250,1.52,10,56,1
연수구,연수동,풍림1차,102.47S,769,270,246,814.6,1992.03,26.09,2,229,1.52,10,56,1
