시군구,행정구역,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.1,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.1,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,3년간 평균
부평구,갈산동,0.235,0.1,0.066,0.063,0.179,0.087,0.031,0.044,0.044,0.139,0.122,0.072,0.096,0.224,0.265,0.231,0.377,0.377,0.383,0.397,0.187,0.347,0.114,0.166,0.133,0.081,0.146,0.125,0.201,0.278,0.292,0.315,0.301,0.434,0.385,0.388,0.20625
부평구,부개동,0.168,0.145,0.155,0.167,0.059,0.166,0.245,0.168,0.158,0.192,0.128,0.076,0.294,0.537,0.414,0.661,0.538,0.354,0.36,0.215,0.353,0.224,0.329,0.269,0.141,0.125,0.284,0.195,0.243,0.292,0.392,0.408,0.383,0.389,0.41,0.354,0.277527778
부평구,일신동,0.066,0.054,0.086,0.1,0.056,0.224,0.06,0.036,0.114,0.172,0.086,0,0.442,0.456,0.244,0.256,0.392,0.608,0.386,0.44,0.338,0.406,0.31,0.718,0.29,0.092,0.118,0.284,0.086,0.404,0.44,0.544,0.586,0.376,0.57,0.65,0.291388889
부평구,합계,0.158,0.089,0.123,0.109,0.099,0.118,0.134,0.129,0.105,0.13,0.133,0.079,0.172,0.38,0.368,0.45,0.334,0.42,0.397,0.298,0.276,0.259,0.233,0.208,0.163,0.111,0.195,0.189,0.236,0.306,0.355,0.377,0.361,0.425,0.399,0.389,0.241861111
서구,백석동,0.113,0.48,0.487,0.301,0.652,0.735,0.405,0.027,-0.191,-0.083,0.046,0.021,0.065,0.288,0.037,0.191,0.316,0.262,0.147,1.629,-0.073,0.405,0.21,0.191,0.217,0.154,0.291,0.33,0.178,0.4,0.753,0.583,1.117,1.996,0.317,0.089,0.3635
서구,시천동,0.113,0.48,0.487,0.301,0.652,0.735,0.405,0.027,-0.191,-0.083,0.046,0.021,0.065,0.288,0.037,0.191,0.316,0.262,0.147,1.629,-0.073,0.405,0.21,0.191,0.217,0.154,0.291,0.33,0.178,0.4,0.753,0.583,1.117,1.996,0.317,0.089,0.3635
서구,검암동,0.113,0.48,0.487,0.301,0.652,0.735,0.405,0.027,-0.191,-0.083,0.046,0.021,0.065,0.288,0.037,0.191,0.316,0.262,0.147,1.629,-0.073,0.405,0.21,0.191,0.217,0.154,0.291,0.33,0.178,0.4,0.753,0.583,1.117,1.996,0.317,0.089,0.3635
서구,검암경서동,0.031,0.122,0.156,0.48,0.356,0.137,0.299,0.3,0.266,0.121,0.071,0.076,0.151,0.381,0.302,0.098,0.271,0.096,0.375,0.268,0.42,0.141,0.174,0.246,0.252,0.255,0.346,0.294,0.387,0.409,0.305,0.05,0.264,0.317,0.984,0.219,0.261666667
서구,공촌동,0.344,0.584,0.023,0.391,-0.021,0.46,0.399,0.204,0.274,0.104,0.061,0.244,0.097,0.478,0.285,0.064,0.187,0.26,1.462,0.191,0.527,0.222,0.404,0.24,0.127,0.3,0.252,0.154,0.42,0.298,0.672,0,0.024,0.025,0.251,0.313,0.286666667
서구,연희동,0.344,0.584,0.023,0.391,-0.021,0.46,0.399,0.204,0.274,0.104,0.061,0.244,0.097,0.478,0.285,0.064,0.187,0.26,1.462,0.191,0.527,0.222,0.404,0.24,0.127,0.3,0.252,0.154,0.42,0.298,0.672,0,0.024,0.025,0.251,0.313,0.286666667
